127.0.0.1 - - [27/Feb/2017:14:45:50 +0100] "GET / HTTP/1.1" 404 961
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:53:32 +0100] "GET /cardioSHARE/style/images/header.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:53:32 +0100] "GET /cardioSHARE/style/images/welcome.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:53:33 +0100] "GET /cardioSHARE/resources/LSRN.json HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:53:33 +0100] "GET /cardioSHARE/resources/props.json HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:54:01 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:54:01 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:54:06 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:54:11 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:14:54:16 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:15:43 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:15:43 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:15:48 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:15:53 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:15:59 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:16:04 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:16:04 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:16:09 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:16:14 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:16:50 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:16:50 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:16:55 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:01 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:30 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:30 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:36 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:41 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:46 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:51 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:17:56 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:18:01 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:18:05 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:18:05 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:18:10 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:15:18:15 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:28 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:28 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:33 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:38 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:43 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:48 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:53 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:03:58 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:04:04 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:04:05 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:04:05 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:04:10 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:04:15 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:06:53 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:06:53 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:06:58 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:03 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:08 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:14 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:25 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:25 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:31 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:36 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:41 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:46 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:51 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:07:56 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:09:14 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:09:14 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:09:19 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:09:24 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:14:22 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:14:22 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:14:27 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:14:33 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:14:39 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:14:45 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:14:51 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:15:14 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:15:14 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:15:19 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:15:25 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:16:05 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:16:05 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:16:10 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:16:16 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:18:44 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:18:44 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:18:49 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:18:55 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:19:00 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:19:05 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:19:10 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:19:15 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:22:18 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:22:18 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:22:23 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:22:28 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:33:11 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:33:11 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:33:16 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:33:21 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:33:26 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:33:31 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:35:51 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:35:51 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:35:56 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:36:03 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:47:39 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:47:39 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:47:44 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:47:49 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:48:13 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:48:13 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:48:18 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:17:48:23 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [27/Feb/2017:18:09:06 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [27/Feb/2017:18:09:06 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:18:09:11 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [27/Feb/2017:18:09:17 +0100] "POST /cardioSHARE/query HTTP/1.1" 200 224
